customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
1243,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8,70
1245,Erin,Shawell,Male,34,1994-05-31,Product Engineer,Manufacturing,Affluent Customer,N,No,1,29
1247,Hildagarde,Eyrl,Female,15,1960-10-05,Geologist I,Entertainment,Affluent Customer,N,No,11,63
1250,Jacklyn,Kewley,Female,42,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,N,No,1,22
1251,Codie,Arnecke,Male,63,1997-10-01,Desktop Support Technician,Property,Mass Customer,N,No,2,26
1252,Les,Ellwood,Male,46,1965-01-16,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14,59
1254,Quillan,McDuffie,Male,60,1958-12-18,Graphic Designer,Retail,Mass Customer,N,Yes,5,65
1256,Granny,Lukes,Male,8,1986-05-11,Food Chemist,Health,High Net Worth,N,No,9,37
1257,Prentiss,MacVicar,Male,40,1972-06-19,Assistant Professor,Property,Affluent Customer,N,Yes,9,51
1258,Nefen,Ferriere,Male,89,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,N,No,6,45
1259,Emmi,Dymock,Female,23,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,No,9,50
1260,Fremont,Spawton,Male,92,1989-10-01,Tax Accountant,Property,Mass Customer,N,No,9,34
1261,Candice,Lohde,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4,53
1263,Elliot,Posselow,Male,41,1973-06-16,Nurse,Manufacturing,Affluent Customer,N,No,8,50
1265,Kipper,Monck,Male,72,1987-07-22,Biostatistician I,Property,Mass Customer,N,Yes,2,36
1267,Leopold,Dainton,Male,39,1979-06-03,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19,44
1269,Ravid,Kilgallon,Male,56,1990-08-25,Account Coordinator,Property,High Net Worth,N,Yes,7,33
1270,Cullen,Langshaw,Male,72,1983-02-27,Paralegal,Financial Services,Affluent Customer,N,No,10,41
1271,Jo-anne,Pringer,Female,71,1994-07-11,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6,29
1273,Hieronymus,Whinray,Male,48,1974-07-31,General Manager,Financial Services,Affluent Customer,N,Yes,14,49
1274,Emmerich,Tinkler,Male,12,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20,46
1275,Francisca,Whittek,Female,70,1966-01-10,General Manager,Health,Mass Customer,N,Yes,8,58
1276,Farrel,Waiting,Male,24,1964-06-07,Dental Hygienist,Health,Affluent Customer,N,No,4,59
1278,Betsy,Schruurs,Female,14,1998-11-15,Pharmacist,Health,Affluent Customer,N,No,2,25
1279,Burr,Lygoe,Male,30,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20,61
1280,Horacio,Peyntue,Male,71,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15,46
1281,Leighton,Zisneros,Male,29,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16,55
1282,Garald,Pidler,Male,99,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14,43
1283,Tory,Minnette,Female,43,1994-08-23,Clinical Specialist,Health,Mass Customer,N,No,1,29
1284,Alexis,Aronov,Male,30,1976-01-28,Junior Executive,Entertainment,Affluent Customer,N,No,11,48
1285,Tomkin,Fudge,Male,44,1973-05-23,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12,50
1286,Mina,Clawley,Female,83,1975-06-28,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16,48
1287,Nicko,Saddleton,Male,72,1960-10-23,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20,63
1288,Abra,Cuardall,Female,51,1979-10-07,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18,44
1290,Vassily,Ramalho,Male,49,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,Yes,6,56
1291,Warner,Zuker,Male,0,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12,43
1293,Vidovic,Fretson,Male,89,1980-10-07,Quality Engineer,IT,Mass Customer,N,No,8,43
1295,Irving,Murton,Male,66,1997-01-25,Nurse,Argiculture,Mass Customer,N,Yes,5,27
1296,Essy,Vondrak,Female,61,1989-03-11,Paralegal,Financial Services,Affluent Customer,N,Yes,9,35
1297,Shay,Gimbart,Male,91,1981-02-12,Social Worker,Health,Mass Customer,N,No,3,43
1298,Guglielmo,Yele,Male,35,1974-04-06,Research Nurse,Health,Mass Customer,N,No,16,50
1300,Sisely,Strelitzer,Female,0,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9,33
1302,Ericka,Eggers,Female,29,1998-05-03,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2,25
1305,Averil,Gentiry,Male,97,1970-03-01,Executive Secretary,Financial Services,High Net Worth,N,Yes,6,54
1306,Doyle,Oleksinski,Male,13,1956-04-12,Occupational Therapist,Health,Affluent Customer,N,Yes,13,68
1307,Emlyn,Musgrave,Female,73,1970-09-06,Dental Hygienist,Health,High Net Worth,N,Yes,10,53
1310,Keane,Leebeter,Male,38,1986-12-20,Geological Engineer,Manufacturing,High Net Worth,N,Yes,13,37
1311,Sharona,Cunah,Female,89,1984-10-06,VP Accounting,Financial Services,Mass Customer,N,Yes,13,39
1312,Magda,Baugh,Female,96,1994-07-16,Food Chemist,Health,Affluent Customer,N,No,8,29
1313,Hughie,Laboune,Male,59,1986-02-09,Analyst Programmer,Property,Mass Customer,N,No,22,38
1314,De,Eilhart,Female,25,1970-02-23,Clinical Specialist,Health,Mass Customer,N,Yes,6,54
1316,Steven,Castellaccio,Male,79,1990-03-06,Recruiter,Retail,High Net Worth,N,Yes,18,34
1317,Barrett,Lindley,Male,2,1973-01-18,General Manager,Retail,Mass Customer,N,Yes,5,51
1321,Bree,Domenge,Female,29,1994-07-05,Editor,Argiculture,Affluent Customer,N,No,8,29
1322,Kathye,Christie,Female,37,2001-10-16,Data Coordiator,Financial Services,Mass Customer,N,Yes,1,22
1324,Randie,Arnowitz,Female,88,1978-02-22,Web Designer III,Manufacturing,Mass Customer,N,No,11,46
1325,Ty,Belliard,Male,67,1968-08-25,Account Executive,Argiculture,High Net Worth,N,Yes,14,55
1326,Goddard,Tinn,Male,15,1966-02-23,Biostatistician III,Health,Affluent Customer,N,Yes,5,58
1327,Sarita,Khosa,Female,57,1995-11-25,Director of Sales,Property,Affluent Customer,N,No,6,28
1328,Stavro,Gargett,Male,19,1981-09-02,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6,42
1331,Edward,Hawkwood,Male,12,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,N,No,17,37
1333,Phillipp,McMonnies,Male,4,1973-08-23,Compensation Analyst,Financial Services,High Net Worth,N,No,9,50
1334,Cicily,Jenks,Female,72,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4,25
1337,Damara,Wheatland,Female,15,1988-03-08,Structural Engineer,Health,Mass Customer,N,No,10,36
1339,Mariam,Guiel,Female,82,1978-12-09,Editor,IT,High Net Worth,N,No,14,45
1341,Parry,Rigolle,Male,65,1986-05-18,Computer Systems Analyst I,Financial Services,Affluent Customer,N,No,15,37
1343,Creight,Deery,Male,67,1979-12-10,Dental Hygienist,Health,High Net Worth,N,No,5,44
1344,Renelle,Tutin,Female,20,1995-11-02,Tax Accountant,Manufacturing,Mass Customer,N,No,4,28
1345,Jeth,Marien,Male,94,1960-09-11,Senior Sales Associate,Manufacturing,Mass Customer,N,No,12,63
1346,Woody,Dowthwaite,Male,9,1970-06-19,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19,53
1347,Leisha,Signoret,Female,14,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14,46
1349,Curran,Gush,Male,83,1997-05-07,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1,26
1350,Bing,Vicar,Male,10,1957-09-30,Staff Scientist,Retail,Mass Customer,N,Yes,8,66
1352,Jerald,Lesly,Male,53,1954-12-28,Electrical Engineer,Manufacturing,High Net Worth,N,No,18,69
1353,Phebe,Dockwra,Female,1,1980-03-31,Clinical Specialist,Health,Mass Customer,N,Yes,11,44
1354,Karee,Hyman,Female,0,2000-10-15,Analyst Programmer,Financial Services,Affluent Customer,N,No,2,23
1355,Isador,Hallitt,Male,37,2001-04-04,VP Quality Control,Property,Mass Customer,N,No,1,23
1357,Waylin,Eassom,Male,69,1993-05-14,Research Nurse,Health,High Net Worth,N,No,6,30
1358,Gerome,Whittock,Male,8,1994-04-11,Dental Hygienist,Health,High Net Worth,N,No,6,30
1359,Estrella,Carwithen,Female,54,1993-02-24,Help Desk Technician,Retail,Mass Customer,N,No,6,31
1360,Maurice,Blas,Male,41,1970-07-04,Design Engineer,Manufacturing,Mass Customer,N,Yes,15,53
1361,Gradeigh,Saltmarshe,Male,56,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,19,59
1362,Giuditta,Dearlove,Female,20,1973-02-20,Account Executive,Manufacturing,Affluent Customer,N,Yes,15,51
1363,Boniface,Kivelhan,Male,7,1961-10-16,Associate Professor,Financial Services,Mass Customer,N,No,18,62
1364,Selby,Cabbell,Male,99,1978-04-20,Junior Executive,Manufacturing,Mass Customer,N,No,21,45
1365,Shurlocke,Pirie,Male,97,1992-04-19,Research Associate,Health,Mass Customer,N,No,3,31
1366,Zacharia,Rigler,Male,10,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22,49
1367,Fredrika,Danielkiewicz,Female,63,1973-06-29,Internal Auditor,Retail,Mass Customer,N,No,18,50
1369,Ilka,Allabush,Female,51,1994-05-08,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6,29
1370,Chastity,Martinat,Female,44,1986-10-23,Computer Systems Analyst IV,Property,Mass Customer,N,No,18,37
1371,Aretha,Joscelyn,Female,39,1959-08-02,Design Engineer,Retail,Mass Customer,N,Yes,13,64
1372,Rockie,Wheldon,Male,44,1980-07-02,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,No,17,43
1373,Shaylynn,Epsley,Female,3,1958-09-23,Director of Sales,Financial Services,Mass Customer,N,Yes,12,65
1375,Archie,Van den Hof,Male,36,1978-12-07,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,18,45
1377,Giacomo,Roseburgh,Male,86,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2,34
1379,Lou,Drews,Female,63,1989-06-16,Legal Assistant,Financial Services,Mass Customer,N,Yes,7,34
1380,Lavina,Clavey,Female,99,1998-09-30,Financial Analyst,Financial Services,Mass Customer,N,No,3,25
1381,Ellary,Ramsey,Male,79,1985-03-11,Engineer IV,Manufacturing,Affluent Customer,N,Yes,15,39
1382,Lucio,Reame,Male,27,1989-10-23,Data Coordiator,Manufacturing,High Net Worth,N,Yes,20,34
1384,Marcile,Carren,Female,48,1998-09-09,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2,25
1385,Melesa,Priddy,Female,39,1957-08-17,Cost Accountant,Financial Services,Mass Customer,N,No,16,66
1386,Mufinella,Kalvin,Female,71,1967-06-12,Help Desk Technician,Retail,Mass Customer,N,Yes,12,56
1387,Natalee,Comport,Female,33,1977-07-11,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,4,46
1388,Carny,Shilstone,Male,86,1972-08-14,Internal Auditor,Financial Services,Mass Customer,N,No,7,51
1390,Christyna,Feldberg,Female,74,2000-01-25,Accounting Assistant I,Retail,High Net Worth,N,Yes,1,24
1391,Winni,Cana,Female,62,1976-08-05,Marketing Assistant,Retail,High Net Worth,N,No,12,47
1392,Marris,Waison,Female,28,2000-01-15,Human Resources Manager,Financial Services,Mass Customer,N,No,1,24
1396,Sinclair,Melonby,Male,20,1987-10-07,Cost Accountant,Financial Services,Mass Customer,N,No,18,36
1397,Dimitri,Durie,Male,29,1979-01-21,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14,45
1398,Anderea,Pulteneye,Female,11,1966-11-29,Project Manager,Manufacturing,Mass Customer,N,No,17,57
1399,Kaye,Clulow,Female,84,1967-09-08,Staff Scientist,Manufacturing,Mass Customer,N,No,15,56
1400,Rikki,Eytel,Female,51,1982-05-23,Senior Developer,Manufacturing,Affluent Customer,N,Yes,7,41
1402,Hillier,Andraud,Male,58,2001-12-08,Assistant Professor,Telecommunications,Mass Customer,N,No,1,22
1403,Germana,McFadin,Female,18,1980-12-01,Geologist II,Retail,Mass Customer,N,No,16,43
1404,Emmott,Mercik,Male,78,1957-07-30,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,14,66
1405,Kylie,Spriggin,Female,52,1958-04-05,VP Product Management,Manufacturing,High Net Worth,N,Yes,11,66
1406,Georges,Tilne,Male,3,1970-05-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,17,53
1407,Tamarah,Sobtka,Female,43,1980-10-04,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,9,43
1408,Kendricks,Plastow,Male,14,1997-06-22,Dental Hygienist,Health,High Net Worth,N,No,4,26
1410,Althea,Macvey,Female,10,1997-01-22,Marketing Manager,Retail,High Net Worth,N,Yes,6,27
1411,Katrina,Coltart,Female,24,1994-05-04,Registered Nurse,Health,Mass Customer,N,Yes,5,29
1414,Allison,Clowton,Female,57,1980-02-29,Help Desk Technician,Retail,Mass Customer,N,Yes,10,44
1415,Merilyn,Dikle,Female,68,1998-12-14,Executive Secretary,Property,High Net Worth,N,Yes,3,25
1418,Valaria,Hugh,Female,80,1976-11-29,Senior Sales Associate,IT,Affluent Customer,N,Yes,21,47
1419,Roddy,Ollerton,Male,5,1967-01-11,Physical Therapy Assistant,Financial Services,Mass Customer,N,Yes,4,57
1420,Minni,Hanner,Female,14,1959-10-12,Dental Hygienist,Health,Mass Customer,N,No,11,64
1421,Mallorie,Gouth,Female,74,1956-04-14,Senior Editor,Property,Mass Customer,N,No,20,67
1422,Georgy,Rickwood,Male,31,1972-03-13,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,16,52
1423,Tiphanie,Klossek,Female,51,1959-06-17,Project Manager,Manufacturing,Mass Customer,N,No,19,64
1424,Allin,Arbuckel,Male,56,1974-08-03,Occupational Therapist,Health,High Net Worth,N,Yes,14,49
1425,Chrisy,Sivess,Male,20,1986-07-06,General Manager,Retail,High Net Worth,N,Yes,11,37
1426,Allyn,Carswell,Female,72,1956-08-23,Financial Advisor,Financial Services,Mass Customer,N,No,17,67
1427,Jodie,Juett,Male,14,1993-12-09,Environmental Specialist,Financial Services,High Net Worth,N,No,8,30
1428,Morissa,Ozintsev,Female,93,1998-11-15,Sales Representative,Retail,High Net Worth,N,No,1,25
1429,Dante,Jikylls,Male,94,1980-12-03,Legal Assistant,Health,Mass Customer,N,Yes,12,43
1430,Kalli,Pigeram,Female,86,1999-07-24,Biostatistician I,Manufacturing,Mass Customer,N,Yes,3,24
1431,Derek,Malafe,Male,29,1975-05-13,Sales Associate,Financial Services,Affluent Customer,N,Yes,17,48
1432,Hiram,Kittiman,Male,70,1998-11-26,Tax Accountant,Argiculture,High Net Worth,N,Yes,2,25
1433,Marya,Szwandt,Female,15,1958-09-25,Account Coordinator,IT,Mass Customer,N,No,20,65
1434,Craig,Guswell,Male,42,1973-08-14,Statistician I,Property,High Net Worth,N,No,9,50
1435,Derek,Podmore,Male,96,1968-04-27,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,19,55
1437,Gearalt,Challis,Male,35,1974-09-12,Electrical Engineer,Manufacturing,Affluent Customer,N,No,20,49
1438,Winifred,MacRonald,Female,27,1975-11-01,Social Worker,Health,Mass Customer,N,Yes,14,48
1439,Leupold,Detoc,Male,97,1965-07-28,GIS Technical Architect,Retail,Mass Customer,N,No,19,58
1440,Consuela,O'Logan,Female,19,1965-11-22,Human Resources Manager,Financial Services,High Net Worth,N,Yes,12,58
1444,Claudian,Ruos,Male,97,1975-04-14,Payment Adjustment Coordinator,Health,Mass Customer,N,No,8,48
1445,Bettine,Yoselevitch,Female,57,1973-03-29,Web Designer II,IT,Affluent Customer,N,No,18,51
1446,Gabriello,Nell,Male,51,1987-04-15,Engineer I,Manufacturing,Mass Customer,N,No,17,36
1447,Renaldo,Maudsley,Male,29,1996-06-16,Civil Engineer,Manufacturing,Mass Customer,N,No,4,27
1448,Hinze,Bullent,Male,40,1988-08-09,VP Product Management,Property,Mass Customer,N,No,20,35
1450,Floris,Dunkerley,Female,23,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6,60
1451,Courtney,Meas,Female,32,1977-02-01,Junior Executive,Argiculture,Mass Customer,N,Yes,16,47
1452,Zachery,Hamber,Male,99,1955-12-31,Safety Technician III,Retail,Mass Customer,N,No,20,68
1454,Caesar,Wattam,Male,4,1979-04-07,Physical Therapy Assistant,Argiculture,Mass Customer,N,Yes,3,45
1456,Berkie,Croall,Male,97,1964-12-11,Health Coach II,Property,Mass Customer,N,Yes,6,59
1459,Haydon,Berkery,Male,89,1998-06-16,Senior Sales Associate,Manufacturing,Mass Customer,N,No,4,25
1460,Morley,Shutt,Male,92,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13,50
1462,Omero,Hauxley,Male,16,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,1,28
1465,Wilona,Osgood,Female,53,1971-02-18,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,5,53
1466,Cyndia,Gull,Female,62,1998-01-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,2,26
1468,Adaline,Hayles,Female,37,1978-01-10,Financial Advisor,Financial Services,Mass Customer,N,No,22,46
1470,Albie,Pach,Male,62,1995-12-04,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8,28
1472,Demeter,Robbeke,Female,3,1964-03-03,Environmental Specialist,Financial Services,Mass Customer,N,No,17,60
1474,Farley,Rosen,Male,54,1986-05-27,Structural Analysis Engineer,Health,Mass Customer,N,Yes,21,37
1475,Aristotle,Jess,Male,41,1985-07-21,Recruiting Manager,Retail,Affluent Customer,N,Yes,7,38
1478,Fulton,Blayney,Male,40,1992-12-05,VP Quality Control,Financial Services,High Net Worth,N,No,9,31
1479,Avrom,Clougher,Male,25,1977-10-20,Help Desk Technician,Argiculture,Mass Customer,N,No,21,46
1481,Ellissa,Stanney,Female,93,1976-06-26,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14,47
1482,Georas,Niesel,Male,29,1979-04-30,Electrical Engineer,Manufacturing,Mass Customer,N,No,12,44
1483,Beth,Daile,Female,55,1971-12-11,Senior Quality Engineer,Telecommunications,Mass Customer,N,Yes,14,52
1485,Meredeth,Luck,Male,50,1969-08-02,Food Chemist,Health,Mass Customer,N,Yes,6,54
1486,Dag,Landell,Male,14,1978-08-07,Geological Engineer,Manufacturing,Mass Customer,N,No,10,45
1489,Mead,Wollard,Male,17,1993-05-13,Teacher,Health,Mass Customer,N,No,4,30
1490,Lusa,Hargerie,Female,36,1970-01-03,Cost Accountant,Financial Services,Mass Customer,N,Yes,6,54
1491,Agneta,Swiggs,Female,96,1997-08-03,Senior Sales Associate,Health,Mass Customer,N,Yes,4,26
1493,Lisabeth,Fundell,Female,51,1987-08-12,Engineer II,Argiculture,High Net Worth,N,No,22,36
1495,Charmion,Dobsons,Female,4,1989-08-14,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8,34
1496,Cordie,Disbrow,Female,22,1998-05-02,Human Resources Manager,IT,Affluent Customer,N,No,3,25
1497,Karole,Grinin,Female,70,1973-11-08,Marketing Assistant,Retail,High Net Worth,N,No,14,50
1499,Patton,Wrey,Male,88,1973-08-18,Design Engineer,Manufacturing,Mass Customer,N,Yes,11,50
1501,Shelby,Trayhorn,Female,74,1973-07-31,Account Executive,Property,Mass Customer,N,Yes,14,50
1502,Margalit,Handrick,Female,52,1990-03-26,Design Engineer,Financial Services,Affluent Customer,N,Yes,11,34
1504,Coop,Corneck,Male,98,1975-01-03,Data Coordiator,Property,Affluent Customer,N,Yes,13,49
1505,Cristian,Trounce,Male,90,1993-10-21,Recruiting Manager,Financial Services,Mass Customer,N,No,3,30
1508,Orv,Milland,Male,80,1986-08-28,Clinical Specialist,Health,Affluent Customer,N,Yes,11,37
1510,Timmie,Chitty,Male,94,1959-02-05,Actuary,Financial Services,Mass Customer,N,No,18,65
1511,Yves,Trehearne,Male,97,1990-07-08,Internal Auditor,Financial Services,Mass Customer,N,No,4,33
1515,Dietrich,Escott,Male,80,1990-08-19,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2,33
1516,Ham,Pietrusiak,Male,6,1967-07-12,VP Sales,IT,Affluent Customer,N,No,19,56
1517,Murdoch,Twort,Male,90,1987-09-15,Operator,IT,Affluent Customer,N,No,12,36
1518,Dallon,Greatreax,Male,66,1971-01-02,Safety Technician IV,Property,Affluent Customer,N,No,18,53
1519,Marwin,Jeyness,Male,35,2001-11-30,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,1,22
1521,Pernell,Duffett,Male,49,1995-11-13,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,22,28
1522,Hubie,Thunnerclef,Male,57,1994-06-13,Paralegal,Financial Services,Mass Customer,N,No,7,29
1523,Brnaba,Dighton,Male,78,1959-09-06,Product Engineer,Financial Services,Mass Customer,N,Yes,17,64
1524,Bonni,Drakers,Female,7,1975-04-29,Administrative Officer,Financial Services,Mass Customer,N,Yes,16,48
1525,Philis,Whittam,Female,43,1966-07-15,Database Administrator III,Financial Services,High Net Worth,N,No,5,57
1526,Charlie,MacKibbon,Male,50,1964-11-07,Editor,Manufacturing,Mass Customer,N,Yes,19,59
1527,Gerek,Chape,Male,23,1997-10-15,Chemical Engineer,Manufacturing,Mass Customer,N,No,2,26
1529,Tansy,Beltzner,Female,0,1986-10-21,Media Manager III,Financial Services,High Net Worth,N,Yes,5,37
1530,Alexandr,Maylard,Male,89,1976-01-12,Pharmacist,Health,Mass Customer,N,Yes,9,48
1531,Evaleen,Pusey,Female,20,1966-03-17,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,13,58
1532,Marty,Wiggall,Female,27,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,10,51
1533,Sonia,Rous,Female,59,1977-07-02,Social Worker,Health,Affluent Customer,N,Yes,8,46
1534,Rosabelle,Hollington,Female,74,1998-11-30,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,4,25
1535,Emanuel,Baukham,Male,80,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3,27
1536,Tiffany,Fanshaw,Female,28,1979-10-04,Software Consultant,Financial Services,Affluent Customer,N,Yes,15,44
